campaign_id,campaign_name,channel,target_segment,start_date,end_date,budget,leads_generated,conversion_rate,attributed_revenue
MKT-01969,Campaign 1969,Events,Enterprise,2025-11-09 00:00:00+00:00,2025-12-06 00:00:00+00:00,828372,8592,0.0354,4584945.13
MKT-01970,Campaign 1970,Email,Enterprise,2026-02-10 00:00:00+00:00,2026-03-15 00:00:00+00:00,203422,3059,0.036,1483602.84
MKT-01971,Campaign 1971,Search,Enterprise,2023-10-23 00:00:00+00:00,2023-11-06 00:00:00+00:00,506983,7525,0.0095,4333494.25
MKT-01972,Campaign 1972,Events,SMB,2025-01-25 00:00:00+00:00,2025-02-17 00:00:00+00:00,752201,13791,0.0454,5550392.1
MKT-01973,Campaign 1973,Email,SMB,2024-08-13 00:00:00+00:00,2024-09-14 00:00:00+00:00,333982,2858,0.0495,2184064.26
MKT-01974,Campaign 1974,Events,Enterprise,2024-12-12 00:00:00+00:00,2024-12-26 00:00:00+00:00,416155,9559,0.0321,1671795.88
MKT-01975,Campaign 1975,Search,Mid-Market,2023-05-06 00:00:00+00:00,2023-06-08 00:00:00+00:00,722279,9138,0.0566,2676516.85
MKT-01976,Campaign 1976,Search,SMB,2025-05-29 00:00:00+00:00,2025-08-15 00:00:00+00:00,796350,16639,0.0617,2623911.12
MKT-01977,Campaign 1977,Content,Enterprise,2024-10-20 00:00:00+00:00,2024-11-18 00:00:00+00:00,452384,11995,0.024,2697189.68
MKT-01978,Campaign 1978,Partner,SMB,2024-08-03 00:00:00+00:00,2024-11-01 00:00:00+00:00,176350,1808,0.079,832463.72
MKT-01979,Campaign 1979,Events,Mid-Market,2024-01-23 00:00:00+00:00,2024-02-23 00:00:00+00:00,798664,16002,0.0507,3314410.15
MKT-01980,Campaign 1980,Search,Mid-Market,2025-11-21 00:00:00+00:00,2026-01-04 00:00:00+00:00,556174,6362,0.0668,2584880.0
MKT-01981,Campaign 1981,Events,SMB,2025-08-08 00:00:00+00:00,2025-10-10 00:00:00+00:00,416500,4566,0.031,3583706.49
MKT-01982,Campaign 1982,Partner,Enterprise,2024-12-28 00:00:00+00:00,2025-02-21 00:00:00+00:00,651381,5302,0.0652,2893026.29
MKT-01983,Campaign 1983,Partner,Mid-Market,2025-01-12 00:00:00+00:00,2025-02-08 00:00:00+00:00,355621,4819,0.0526,2189722.93
MKT-01984,Campaign 1984,Content,Enterprise,2025-11-02 00:00:00+00:00,2025-12-01 00:00:00+00:00,57019,1364,0.0373,495651.46
MKT-01985,Campaign 1985,Content,Mid-Market,2025-04-25 00:00:00+00:00,2025-05-28 00:00:00+00:00,516211,6754,0.0244,2043153.41
MKT-01986,Campaign 1986,Search,Mid-Market,2024-07-14 00:00:00+00:00,2024-09-26 00:00:00+00:00,445850,9479,0.0422,2030447.39
MKT-01987,Campaign 1987,Email,Mid-Market,2024-03-29 00:00:00+00:00,2024-06-04 00:00:00+00:00,856637,10492,0.0545,5574022.53
MKT-01988,Campaign 1988,Search,Enterprise,2023-09-22 00:00:00+00:00,2023-10-07 00:00:00+00:00,631340,8079,0.0432,4588801.23
MKT-01989,Campaign 1989,Search,SMB,2025-03-26 00:00:00+00:00,2025-04-29 00:00:00+00:00,848978,11185,0.0434,6773379.39
MKT-01990,Campaign 1990,Content,SMB,2025-08-26 00:00:00+00:00,2025-09-19 00:00:00+00:00,580045,5456,0.0342,4003285.44
MKT-01991,Campaign 1991,Email,SMB,2023-09-07 00:00:00+00:00,2023-11-18 00:00:00+00:00,380197,5544,0.0208,1275508.14
MKT-01992,Campaign 1992,Content,Mid-Market,2023-07-27 00:00:00+00:00,2023-10-22 00:00:00+00:00,113929,1101,0.0448,502434.16
MKT-01993,Campaign 1993,Content,Mid-Market,2024-07-22 00:00:00+00:00,2024-08-08 00:00:00+00:00,807128,7659,0.0271,5060391.06
MKT-01994,Campaign 1994,Email,SMB,2026-01-11 00:00:00+00:00,2026-02-17 00:00:00+00:00,48065,708,0.0572,187149.09
MKT-01995,Campaign 1995,Events,Enterprise,2024-09-15 00:00:00+00:00,2024-12-11 00:00:00+00:00,885631,13974,0.0554,3503101.65
MKT-01996,Campaign 1996,Search,Mid-Market,2025-11-18 00:00:00+00:00,2026-01-13 00:00:00+00:00,213874,5814,0.0687,1657499.39
MKT-01997,Campaign 1997,Social,Mid-Market,2024-01-06 00:00:00+00:00,2024-02-25 00:00:00+00:00,560644,5337,0.036,4156944.69
MKT-01998,Campaign 1998,Events,Mid-Market,2024-03-14 00:00:00+00:00,2024-05-01 00:00:00+00:00,234552,2318,0.0413,1014491.86
MKT-01999,Campaign 1999,Content,Enterprise,2024-05-18 00:00:00+00:00,2024-06-15 00:00:00+00:00,441924,9096,0.0185,2634764.33
MKT-02000,Campaign 2000,Events,Enterprise,2025-09-20 00:00:00+00:00,2025-10-17 00:00:00+00:00,557470,11349,0.0331,4840732.95
MKT-02001,Campaign 2001,Social,SMB,2025-10-03 00:00:00+00:00,2025-11-16 00:00:00+00:00,694466,6671,0.0419,4522194.29
MKT-02002,Campaign 2002,Email,Enterprise,2025-11-12 00:00:00+00:00,2026-01-20 00:00:00+00:00,39482,848,0.0433,286352.28
MKT-02003,Campaign 2003,Events,SMB,2024-07-06 00:00:00+00:00,2024-09-14 00:00:00+00:00,884761,8292,0.0359,6072366.21
MKT-02004,Campaign 2004,Partner,Mid-Market,2024-03-09 00:00:00+00:00,2024-06-01 00:00:00+00:00,263828,4804,0.032,1463700.88
MKT-02005,Campaign 2005,Search,Enterprise,2025-06-06 00:00:00+00:00,2025-08-04 00:00:00+00:00,652636,8320,0.0459,5074817.25
MKT-02006,Campaign 2006,Social,Mid-Market,2025-10-19 00:00:00+00:00,2025-12-16 00:00:00+00:00,228283,4387,0.0372,830542.24
MKT-02007,Campaign 2007,Social,SMB,2024-08-28 00:00:00+00:00,2024-10-04 00:00:00+00:00,892332,15397,0.063,5883695.44
MKT-02008,Campaign 2008,Partner,Enterprise,2025-02-09 00:00:00+00:00,2025-03-15 00:00:00+00:00,772200,8868,0.046,4251444.31
MKT-02009,Campaign 2009,Social,Mid-Market,2023-01-19 00:00:00+00:00,2023-03-27 00:00:00+00:00,149508,1338,0.0335,1211431.41
MKT-02010,Campaign 2010,Events,SMB,2023-12-30 00:00:00+00:00,2024-03-19 00:00:00+00:00,338155,3831,0.0593,2254733.08
MKT-02011,Campaign 2011,Search,Enterprise,2025-07-06 00:00:00+00:00,2025-09-21 00:00:00+00:00,399134,7393,0.0259,1885380.88
MKT-02012,Campaign 2012,Search,SMB,2024-06-17 00:00:00+00:00,2024-07-23 00:00:00+00:00,668164,7879,0.0357,4994095.22
MKT-02013,Campaign 2013,Search,Enterprise,2026-01-22 00:00:00+00:00,2026-03-15 00:00:00+00:00,838323,16511,0.0252,4538115.68
MKT-02014,Campaign 2014,Email,Mid-Market,2025-11-22 00:00:00+00:00,2026-02-07 00:00:00+00:00,762243,9357,0.0379,5755464.2
MKT-02015,Campaign 2015,Search,Enterprise,2025-10-24 00:00:00+00:00,2025-11-26 00:00:00+00:00,292242,5321,0.064,1120620.92
MKT-02016,Campaign 2016,Events,Mid-Market,2025-01-04 00:00:00+00:00,2025-03-25 00:00:00+00:00,656580,6228,0.045,3446496.36
MKT-02017,Campaign 2017,Social,Enterprise,2025-08-10 00:00:00+00:00,2025-09-13 00:00:00+00:00,829866,7423,0.0144,5296224.58
MKT-02018,Campaign 2018,Email,SMB,2025-01-15 00:00:00+00:00,2025-04-05 00:00:00+00:00,119434,1309,0.0359,466073.16
MKT-02019,Campaign 2019,Events,SMB,2024-04-19 00:00:00+00:00,2024-07-08 00:00:00+00:00,209009,2963,0.0463,1258874.58
MKT-02020,Campaign 2020,Email,SMB,2025-04-15 00:00:00+00:00,2025-06-24 00:00:00+00:00,684536,6198,0.0466,5569631.26
MKT-02021,Campaign 2021,Partner,SMB,2024-05-27 00:00:00+00:00,2024-06-28 00:00:00+00:00,361898,5345,0.0392,1287696.01
MKT-02022,Campaign 2022,Partner,Mid-Market,2025-05-08 00:00:00+00:00,2025-08-04 00:00:00+00:00,783819,11755,0.0543,4426924.27
MKT-02023,Campaign 2023,Events,Enterprise,2024-06-15 00:00:00+00:00,2024-08-29 00:00:00+00:00,801490,17335,0.0514,6127291.77
MKT-02024,Campaign 2024,Events,SMB,2024-01-23 00:00:00+00:00,2024-04-15 00:00:00+00:00,356271,3148,0.0396,1376771.05
MKT-02025,Campaign 2025,Events,Mid-Market,2024-05-01 00:00:00+00:00,2024-07-02 00:00:00+00:00,915611,19285,0.0458,3192025.66
MKT-02026,Campaign 2026,Social,SMB,2025-09-04 00:00:00+00:00,2025-11-29 00:00:00+00:00,818714,6808,0.0398,4837423.39
MKT-02027,Campaign 2027,Email,SMB,2024-05-16 00:00:00+00:00,2024-06-11 00:00:00+00:00,264033,2617,0.0429,2243344.08
MKT-02028,Campaign 2028,Events,Mid-Market,2024-11-06 00:00:00+00:00,2024-12-23 00:00:00+00:00,639893,5779,0.0451,4404087.68
MKT-02029,Campaign 2029,Content,Mid-Market,2025-07-01 00:00:00+00:00,2025-07-19 00:00:00+00:00,412518,5246,0.0583,3306798.56
MKT-02030,Campaign 2030,Social,Enterprise,2026-01-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,658745,11431,0.0496,5571065.2
MKT-02031,Campaign 2031,Partner,Mid-Market,2025-07-09 00:00:00+00:00,2025-07-24 00:00:00+00:00,482521,6095,0.0421,2929364.74
MKT-02032,Campaign 2032,Social,Enterprise,2024-09-29 00:00:00+00:00,2024-12-29 00:00:00+00:00,510883,4767,0.0355,1840752.29
MKT-02033,Campaign 2033,Search,SMB,2023-12-13 00:00:00+00:00,2024-01-08 00:00:00+00:00,533003,6886,0.0526,2012231.73
MKT-02034,Campaign 2034,Content,Enterprise,2023-08-12 00:00:00+00:00,2023-09-05 00:00:00+00:00,363867,6093,0.0471,2622557.23
MKT-02035,Campaign 2035,Social,SMB,2024-11-13 00:00:00+00:00,2024-12-03 00:00:00+00:00,506874,5938,0.0405,3498356.05
MKT-02036,Campaign 2036,Events,SMB,2023-03-21 00:00:00+00:00,2023-05-19 00:00:00+00:00,307587,8129,0.0371,1378613.13
MKT-02037,Campaign 2037,Social,Mid-Market,2025-07-29 00:00:00+00:00,2025-10-25 00:00:00+00:00,763403,7500,0.0431,5682310.19
MKT-02038,Campaign 2038,Social,Mid-Market,2025-03-02 00:00:00+00:00,2025-05-08 00:00:00+00:00,738272,7787,0.0313,3359466.72
MKT-02039,Campaign 2039,Partner,Mid-Market,2024-11-16 00:00:00+00:00,2025-02-02 00:00:00+00:00,308725,5593,0.0189,1957250.48
MKT-02040,Campaign 2040,Social,SMB,2024-10-09 00:00:00+00:00,2024-11-19 00:00:00+00:00,775172,14207,0.0672,4091538.21
MKT-02041,Campaign 2041,Search,Mid-Market,2025-08-16 00:00:00+00:00,2025-09-11 00:00:00+00:00,490717,4689,0.0676,3501547.21
MKT-02042,Campaign 2042,Email,SMB,2025-09-25 00:00:00+00:00,2025-10-30 00:00:00+00:00,317358,5161,0.0444,2229690.18
MKT-02043,Campaign 2043,Partner,Enterprise,2025-11-11 00:00:00+00:00,2026-01-20 00:00:00+00:00,316512,3686,0.0506,2474129.01
MKT-02044,Campaign 2044,Partner,SMB,2025-09-05 00:00:00+00:00,2025-09-30 00:00:00+00:00,587606,6902,0.0386,2805917.93
MKT-02045,Campaign 2045,Events,SMB,2025-04-22 00:00:00+00:00,2025-06-13 00:00:00+00:00,720586,8039,0.0504,3925170.5
MKT-02046,Campaign 2046,Partner,SMB,2024-03-11 00:00:00+00:00,2024-03-28 00:00:00+00:00,670196,17446,0.044,2993902.11
MKT-02047,Campaign 2047,Partner,Mid-Market,2025-08-23 00:00:00+00:00,2025-09-14 00:00:00+00:00,588057,7692,0.0454,3617082.79
MKT-02048,Campaign 2048,Events,Mid-Market,2026-02-16 00:00:00+00:00,2026-05-17 00:00:00+00:00,211433,2021,0.0266,729209.58
MKT-02049,Campaign 2049,Email,Mid-Market,2025-06-30 00:00:00+00:00,2025-08-14 00:00:00+00:00,317280,3096,0.0709,2604555.26
MKT-02050,Campaign 2050,Partner,Enterprise,2025-09-02 00:00:00+00:00,2025-10-20 00:00:00+00:00,586477,7934,0.0246,2991048.22
MKT-02051,Campaign 2051,Partner,Mid-Market,2025-01-05 00:00:00+00:00,2025-02-11 00:00:00+00:00,242636,5358,0.0558,1222485.65
MKT-02052,Campaign 2052,Events,Mid-Market,2023-03-23 00:00:00+00:00,2023-04-28 00:00:00+00:00,324092,3909,0.0296,1785678.18
MKT-02053,Campaign 2053,Search,Enterprise,2025-10-24 00:00:00+00:00,2025-12-30 00:00:00+00:00,366746,4087,0.0109,1846973.91
MKT-02054,Campaign 2054,Partner,Enterprise,2024-01-24 00:00:00+00:00,2024-02-21 00:00:00+00:00,264356,2434,0.0575,1822475.46
MKT-02055,Campaign 2055,Search,Mid-Market,2024-11-01 00:00:00+00:00,2024-12-25 00:00:00+00:00,760960,7308,0.0451,6426095.89
MKT-02056,Campaign 2056,Partner,Mid-Market,2025-01-17 00:00:00+00:00,2025-02-18 00:00:00+00:00,302986,4426,0.0206,1835202.99
MKT-02057,Campaign 2057,Events,Enterprise,2025-08-09 00:00:00+00:00,2025-08-26 00:00:00+00:00,366799,4019,0.0531,2836482.68
MKT-02058,Campaign 2058,Events,SMB,2023-02-20 00:00:00+00:00,2023-04-16 00:00:00+00:00,312078,3788,0.0367,1570035.77
MKT-02059,Campaign 2059,Content,Enterprise,2023-03-15 00:00:00+00:00,2023-04-12 00:00:00+00:00,895108,16333,0.0717,4952074.22
MKT-02060,Campaign 2060,Social,Mid-Market,2023-11-29 00:00:00+00:00,2024-01-01 00:00:00+00:00,464565,7893,0.02,3830798.43
MKT-02061,Campaign 2061,Email,SMB,2024-06-30 00:00:00+00:00,2024-09-16 00:00:00+00:00,43039,434,0.0324,150429.43
MKT-02062,Campaign 2062,Partner,Mid-Market,2024-09-26 00:00:00+00:00,2024-10-31 00:00:00+00:00,337847,3374,0.0557,2038145.21
MKT-02063,Campaign 2063,Content,Mid-Market,2023-06-15 00:00:00+00:00,2023-08-18 00:00:00+00:00,726150,7289,0.0357,5702908.38
MKT-02064,Campaign 2064,Content,SMB,2026-01-06 00:00:00+00:00,2026-04-06 00:00:00+00:00,666737,10189,0.0295,4402043.46
MKT-02065,Campaign 2065,Partner,Mid-Market,2025-07-20 00:00:00+00:00,2025-09-03 00:00:00+00:00,183986,2276,0.0462,693445.52
MKT-02066,Campaign 2066,Events,Enterprise,2025-09-26 00:00:00+00:00,2025-11-25 00:00:00+00:00,829339,15731,0.0601,2933155.69
MKT-02067,Campaign 2067,Content,Mid-Market,2024-02-20 00:00:00+00:00,2024-03-13 00:00:00+00:00,453014,4660,0.0417,3686185.34
MKT-02068,Campaign 2068,Partner,Enterprise,2023-02-10 00:00:00+00:00,2023-03-03 00:00:00+00:00,715058,10662,0.0391,3914249.34
MKT-02069,Campaign 2069,Events,Enterprise,2025-04-02 00:00:00+00:00,2025-06-13 00:00:00+00:00,319899,4983,0.0304,1853567.63
MKT-02070,Campaign 2070,Email,Mid-Market,2025-06-30 00:00:00+00:00,2025-09-10 00:00:00+00:00,514672,7758,0.0353,2164480.93
MKT-02071,Campaign 2071,Social,Mid-Market,2023-01-12 00:00:00+00:00,2023-02-15 00:00:00+00:00,605930,15398,0.0247,3532298.47
MKT-02072,Campaign 2072,Search,Enterprise,2023-06-19 00:00:00+00:00,2023-07-09 00:00:00+00:00,633241,8480,0.0621,3500717.13
MKT-02073,Campaign 2073,Partner,Enterprise,2024-05-13 00:00:00+00:00,2024-06-21 00:00:00+00:00,622203,7510,0.0539,4713043.06
MKT-02074,Campaign 2074,Partner,Mid-Market,2025-11-26 00:00:00+00:00,2026-01-03 00:00:00+00:00,827602,20048,0.0219,3080653.46
MKT-02075,Campaign 2075,Search,Mid-Market,2023-05-07 00:00:00+00:00,2023-06-17 00:00:00+00:00,702580,10265,0.0334,4757893.37
MKT-02076,Campaign 2076,Email,Mid-Market,2025-02-03 00:00:00+00:00,2025-03-15 00:00:00+00:00,552016,4460,0.0545,4768789.71
MKT-02077,Campaign 2077,Social,Mid-Market,2025-11-14 00:00:00+00:00,2026-02-06 00:00:00+00:00,323597,4241,0.0529,1560409.69
MKT-02078,Campaign 2078,Content,SMB,2023-06-16 00:00:00+00:00,2023-08-23 00:00:00+00:00,66276,933,0.0409,480924.81
MKT-02079,Campaign 2079,Partner,Mid-Market,2026-01-26 00:00:00+00:00,2026-02-20 00:00:00+00:00,253306,2886,0.0385,945714.46
MKT-02080,Campaign 2080,Search,Mid-Market,2026-02-06 00:00:00+00:00,2026-02-25 00:00:00+00:00,286534,4220,0.0424,1692252.8
MKT-02081,Campaign 2081,Email,Mid-Market,2024-06-29 00:00:00+00:00,2024-09-24 00:00:00+00:00,782030,17017,0.0353,4085573.29
MKT-02082,Campaign 2082,Content,Mid-Market,2023-05-05 00:00:00+00:00,2023-07-03 00:00:00+00:00,316258,2958,0.0597,2287080.32
MKT-02083,Campaign 2083,Events,Mid-Market,2025-06-26 00:00:00+00:00,2025-07-25 00:00:00+00:00,32854,307,0.0537,281062.59
MKT-02084,Campaign 2084,Search,SMB,2023-08-16 00:00:00+00:00,2023-10-10 00:00:00+00:00,905400,8987,0.0471,6770715.1
MKT-02085,Campaign 2085,Email,Mid-Market,2024-01-30 00:00:00+00:00,2024-02-28 00:00:00+00:00,427776,7186,0.025,1824104.72
MKT-02086,Campaign 2086,Search,Mid-Market,2023-03-28 00:00:00+00:00,2023-05-07 00:00:00+00:00,683768,7974,0.0326,5320700.66
MKT-02087,Campaign 2087,Social,Enterprise,2024-01-23 00:00:00+00:00,2024-03-05 00:00:00+00:00,83416,1078,0.0324,281313.26
MKT-02088,Campaign 2088,Email,SMB,2024-03-05 00:00:00+00:00,2024-04-25 00:00:00+00:00,404100,4202,0.0366,2838810.3
MKT-02089,Campaign 2089,Content,Mid-Market,2024-04-18 00:00:00+00:00,2024-06-25 00:00:00+00:00,807939,8110,0.0453,2797910.52
MKT-02090,Campaign 2090,Social,SMB,2023-07-20 00:00:00+00:00,2023-09-08 00:00:00+00:00,335607,4763,0.0677,2652479.67
MKT-02091,Campaign 2091,Events,Enterprise,2023-06-12 00:00:00+00:00,2023-07-08 00:00:00+00:00,439564,4189,0.0452,3600654.69
MKT-02092,Campaign 2092,Events,Mid-Market,2026-02-14 00:00:00+00:00,2026-05-14 00:00:00+00:00,885455,9712,0.0204,6057917.19
MKT-02093,Campaign 2093,Partner,Mid-Market,2025-08-31 00:00:00+00:00,2025-10-06 00:00:00+00:00,119890,1182,0.0533,546300.84
MKT-02094,Campaign 2094,Events,SMB,2024-09-07 00:00:00+00:00,2024-11-12 00:00:00+00:00,708517,7154,0.0208,3059623.26
MKT-02095,Campaign 2095,Search,SMB,2024-02-20 00:00:00+00:00,2024-04-05 00:00:00+00:00,397222,3800,0.0497,1761996.17
MKT-02096,Campaign 2096,Content,Mid-Market,2025-06-12 00:00:00+00:00,2025-07-19 00:00:00+00:00,203008,2352,0.0354,1002675.5
MKT-02097,Campaign 2097,Content,Mid-Market,2025-06-05 00:00:00+00:00,2025-08-04 00:00:00+00:00,234861,2601,0.0516,1411745.19
MKT-02098,Campaign 2098,Content,Mid-Market,2023-12-09 00:00:00+00:00,2024-02-23 00:00:00+00:00,445971,9969,0.0508,1562036.64
MKT-02099,Campaign 2099,Social,Enterprise,2024-02-10 00:00:00+00:00,2024-03-31 00:00:00+00:00,512660,6196,0.0451,3868079.01
MKT-02100,Campaign 2100,Social,Mid-Market,2023-10-30 00:00:00+00:00,2023-12-18 00:00:00+00:00,221725,1900,0.0257,1329321.8
MKT-02101,Campaign 2101,Search,SMB,2023-04-22 00:00:00+00:00,2023-06-18 00:00:00+00:00,136911,2258,0.0324,865981.32
MKT-02102,Campaign 2102,Partner,Mid-Market,2024-07-20 00:00:00+00:00,2024-08-10 00:00:00+00:00,910887,12854,0.0505,6219094.99
MKT-02103,Campaign 2103,Social,Mid-Market,2025-10-05 00:00:00+00:00,2025-11-01 00:00:00+00:00,686265,7732,0.0452,2810293.34
MKT-02104,Campaign 2104,Content,SMB,2025-06-13 00:00:00+00:00,2025-07-07 00:00:00+00:00,533998,8641,0.0715,3511550.93
MKT-02105,Campaign 2105,Events,Enterprise,2024-08-05 00:00:00+00:00,2024-09-15 00:00:00+00:00,730571,13547,0.0446,3983132.69
MKT-02106,Campaign 2106,Social,Enterprise,2024-12-25 00:00:00+00:00,2025-02-21 00:00:00+00:00,91431,784,0.0548,532523.58
MKT-02107,Campaign 2107,Email,Mid-Market,2025-11-03 00:00:00+00:00,2025-12-29 00:00:00+00:00,810422,19937,0.0359,5323888.64
MKT-02108,Campaign 2108,Email,Mid-Market,2024-07-05 00:00:00+00:00,2024-07-31 00:00:00+00:00,298715,5252,0.0286,1362193.11
MKT-02109,Campaign 2109,Search,Mid-Market,2025-07-01 00:00:00+00:00,2025-09-05 00:00:00+00:00,213815,2322,0.0606,787108.01
MKT-02110,Campaign 2110,Search,Mid-Market,2023-06-14 00:00:00+00:00,2023-08-31 00:00:00+00:00,497237,4493,0.0308,2742748.71
MKT-02111,Campaign 2111,Events,Mid-Market,2025-01-07 00:00:00+00:00,2025-03-24 00:00:00+00:00,846231,17983,0.0194,3431749.34
MKT-02112,Campaign 2112,Content,SMB,2024-07-25 00:00:00+00:00,2024-08-20 00:00:00+00:00,480682,7626,0.0208,1748181.31
MKT-02113,Campaign 2113,Social,Mid-Market,2023-03-29 00:00:00+00:00,2023-05-07 00:00:00+00:00,239502,2210,0.0479,1738850.03
MKT-02114,Campaign 2114,Content,Mid-Market,2025-01-06 00:00:00+00:00,2025-02-17 00:00:00+00:00,216800,4346,0.0313,1437819.6
MKT-02115,Campaign 2115,Search,SMB,2023-10-18 00:00:00+00:00,2023-11-10 00:00:00+00:00,361598,8919,0.0178,1478485.89
MKT-02116,Campaign 2116,Partner,Mid-Market,2023-03-16 00:00:00+00:00,2023-05-12 00:00:00+00:00,636132,16431,0.0728,3787410.53
MKT-02117,Campaign 2117,Content,Enterprise,2024-02-06 00:00:00+00:00,2024-04-30 00:00:00+00:00,618457,5344,0.0071,5144990.83
MKT-02118,Campaign 2118,Search,Mid-Market,2024-12-20 00:00:00+00:00,2025-03-21 00:00:00+00:00,228437,2104,0.0354,1896197.73
MKT-02119,Campaign 2119,Social,Mid-Market,2023-05-31 00:00:00+00:00,2023-07-21 00:00:00+00:00,533934,6928,0.068,3032005.98
MKT-02120,Campaign 2120,Events,Mid-Market,2026-01-10 00:00:00+00:00,2026-01-27 00:00:00+00:00,904636,7756,0.043,7532697.5
MKT-02121,Campaign 2121,Events,Mid-Market,2023-07-07 00:00:00+00:00,2023-09-22 00:00:00+00:00,786407,18077,0.0814,6253876.59
MKT-02122,Campaign 2122,Content,SMB,2023-08-25 00:00:00+00:00,2023-10-27 00:00:00+00:00,761729,19859,0.0545,2956119.55
MKT-02123,Campaign 2123,Social,Enterprise,2023-04-12 00:00:00+00:00,2023-06-28 00:00:00+00:00,505191,6394,0.0231,2407313.02
MKT-02124,Campaign 2124,Search,Enterprise,2023-09-22 00:00:00+00:00,2023-11-13 00:00:00+00:00,421492,4023,0.054,1971842.75
MKT-02125,Campaign 2125,Events,Mid-Market,2023-07-16 00:00:00+00:00,2023-09-17 00:00:00+00:00,784732,18875,0.0329,2681737.56
MKT-02126,Campaign 2126,Email,Mid-Market,2024-05-26 00:00:00+00:00,2024-07-14 00:00:00+00:00,348543,5255,0.0379,2184678.45
MKT-02127,Campaign 2127,Social,Enterprise,2025-12-23 00:00:00+00:00,2026-01-25 00:00:00+00:00,438003,9208,0.0259,2900821.39
MKT-02128,Campaign 2128,Search,Enterprise,2025-04-06 00:00:00+00:00,2025-05-08 00:00:00+00:00,177336,1779,0.0315,618857.82
MKT-02129,Campaign 2129,Social,Enterprise,2026-01-20 00:00:00+00:00,2026-04-04 00:00:00+00:00,484103,8200,0.0536,3174031.61
MKT-02130,Campaign 2130,Content,Enterprise,2024-07-11 00:00:00+00:00,2024-07-25 00:00:00+00:00,93965,1117,0.0275,413789.52
MKT-02131,Campaign 2131,Search,Mid-Market,2023-02-11 00:00:00+00:00,2023-05-02 00:00:00+00:00,417670,11702,0.011,1950906.89
MKT-02132,Campaign 2132,Events,SMB,2023-06-21 00:00:00+00:00,2023-09-06 00:00:00+00:00,698733,9500,0.0486,2344540.25
MKT-02133,Campaign 2133,Social,SMB,2023-12-14 00:00:00+00:00,2024-02-25 00:00:00+00:00,175979,4157,0.0381,574590.29
MKT-02134,Campaign 2134,Events,Mid-Market,2025-04-16 00:00:00+00:00,2025-06-27 00:00:00+00:00,818068,7047,0.0567,5643426.6
MKT-02135,Campaign 2135,Content,Mid-Market,2023-07-25 00:00:00+00:00,2023-10-13 00:00:00+00:00,606952,6497,0.0297,2677240.49
MKT-02136,Campaign 2136,Social,Mid-Market,2024-09-01 00:00:00+00:00,2024-09-23 00:00:00+00:00,468350,5534,0.0584,4014374.16
MKT-02137,Campaign 2137,Email,Enterprise,2026-01-03 00:00:00+00:00,2026-02-24 00:00:00+00:00,351232,5432,0.0534,2896715.01
MKT-02138,Campaign 2138,Email,Mid-Market,2025-06-01 00:00:00+00:00,2025-07-27 00:00:00+00:00,825541,22109,0.0503,2827676.33
MKT-02139,Campaign 2139,Partner,Mid-Market,2024-10-09 00:00:00+00:00,2024-11-30 00:00:00+00:00,794390,11401,0.0204,6232897.56
MKT-02140,Campaign 2140,Partner,Enterprise,2023-10-29 00:00:00+00:00,2023-12-08 00:00:00+00:00,874224,16364,0.041,6107651.83
MKT-02141,Campaign 2141,Email,SMB,2024-01-26 00:00:00+00:00,2024-04-16 00:00:00+00:00,614702,7689,0.0564,3375610.45
MKT-02142,Campaign 2142,Search,Enterprise,2026-02-04 00:00:00+00:00,2026-02-26 00:00:00+00:00,550508,12404,0.0331,2475428.65
MKT-02143,Campaign 2143,Events,Mid-Market,2024-05-15 00:00:00+00:00,2024-06-27 00:00:00+00:00,326819,3836,0.0084,2084891.45
MKT-02144,Campaign 2144,Partner,Enterprise,2023-07-04 00:00:00+00:00,2023-08-22 00:00:00+00:00,247390,2261,0.0312,2051616.73
MKT-02145,Campaign 2145,Email,Mid-Market,2024-03-11 00:00:00+00:00,2024-04-07 00:00:00+00:00,794663,10987,0.0268,3054723.38
MKT-02146,Campaign 2146,Email,Mid-Market,2026-01-14 00:00:00+00:00,2026-01-28 00:00:00+00:00,754982,19108,0.0323,6303683.22
MKT-02147,Campaign 2147,Partner,SMB,2024-02-29 00:00:00+00:00,2024-05-17 00:00:00+00:00,343017,3926,0.0189,2405949.2
MKT-02148,Campaign 2148,Email,Enterprise,2023-04-12 00:00:00+00:00,2023-06-01 00:00:00+00:00,215444,1807,0.0544,776733.18
MKT-02149,Campaign 2149,Partner,Mid-Market,2025-05-30 00:00:00+00:00,2025-06-15 00:00:00+00:00,487959,4080,0.0517,2911345.02
MKT-02150,Campaign 2150,Events,Mid-Market,2023-10-30 00:00:00+00:00,2023-11-24 00:00:00+00:00,856226,12378,0.0275,3022037.57
MKT-02151,Campaign 2151,Search,Enterprise,2024-10-30 00:00:00+00:00,2024-12-04 00:00:00+00:00,791679,10739,0.0351,5591463.61
