customer_id,customer_name,segment,industry,region,country,signup_date,employee_count,annual_revenue,engagement_score,customer_health_score,churn_risk_score,churn_flag,total_orders,total_revenue,total_margin,recent_order_count,recent_revenue,recent_avg_discount,recent_avg_shipping_days,recent_last_order,days_since_last_order,order_velocity,revenue_90d_target,signup_year,signup_month,signup_quarter,signup_dayofweek,signup_day,signup_is_month_start,signup_is_month_end,recent_order_year,recent_order_month,recent_order_quarter,recent_order_dayofweek,recent_order_day,recent_order_is_month_start,recent_order_is_month_end,recent_revenue_ratio,customer_value_proxy,segment_frequency,industry_frequency,region_frequency,total_orders_standard_scaled,total_revenue_standard_scaled,recent_revenue_standard_scaled,days_since_last_order_standard_scaled,customer_value_proxy_standard_scaled
CUS-006973,Customer 06973,Enterprise,Retail,North America,Country-13,2024-11-13 00:00:00+00:00,5952,183547096,63.54,23.64,59.75,1,18.0,1704833.08,769775.11,5,198907.26,0.07654,7.8,2026-06-26 00:00:00+00:00,39,0.4615,184229.27,2024,11,4,2,13,0,0,2026,6,2,4,26,0,0,0.0010836851376825924,155580.6485,0.286875,0.099375,0.319625,0.20957024009875916,0.08545464207772659,-0.36356257244307,-0.5003699459591442,-0.3971998927296369
CUS-006974,Customer 06974,SMB,Government,North America,Country-14,2023-07-05 00:00:00+00:00,18683,3818081,42.2,8.97,82.4,1,5.0,844262.21,321653.15,1,67994.6,0.1522,11.0,2026-03-01 00:00:00+00:00,156,0.0321,76435.9,2023,7,3,2,5,0,0,2026,3,1,6,1,1,0,0.01780857975511782,54752.905,0.294,0.100375,0.319625,-0.6985674669958639,-0.4757673868853865,-0.6555040503693498,-0.1819738907312419,-0.6181152897855485
CUS-006975,Customer 06975,Mid-Market,Government,Asia Pacific,Country-15,2023-02-23 00:00:00+00:00,1310,20011579,57.07,31.24,63.83,1,14.0,1486416.06,612909.9500000001,2,117817.42,0.0917999999999999,9.0,2026-07-01 00:00:00+00:00,34,0.4118,147041.15,2023,2,1,3,23,0,0,2026,7,3,2,1,1,0,0.005887462453612481,108886.37049999999,0.419125,0.100375,0.186,-0.06985674669958639,-0.05698620433911395,-0.5443967846148001,-0.5139766149859776,-0.49950789454075667
CUS-006976,Customer 06976,Enterprise,Education,North America,Country-16,2024-10-20 00:00:00+00:00,15446,361735331,63.15,39.47,66.85,1,26.0,2221660.84,881504.6,5,396383.4,0.089,11.2,2026-07-29 00:00:00+00:00,6,4.3333,348366.65,2024,10,4,6,20,0,0,2026,7,3,2,29,0,0,0.0010957829275459964,388814.1875,0.286875,0.09575,0.319625,0.7684242136954503,0.42250430783234444,0.07681864177087182,-0.5901739615362448,0.11381898051273039
CUS-006977,Customer 06977,SMB,Telecom,North America,Country-17,2025-05-08 00:00:00+00:00,17381,4639339,55.5,19.48,78.96,1,2.0,275264.98,123023.23,1,205045.07,0.1004,15.0,2026-06-10 00:00:00+00:00,55,0.0364,158978.69,2025,5,2,3,8,0,0,2026,6,2,2,10,0,0,0.04419704401855523,138570.5695,0.294,0.098375,0.319625,-0.908137707094623,-0.8468394171238619,-0.3498749632948738,-0.4568286050732772,-0.4344692813502145
CUS-006978,Customer 06978,Enterprise,Healthcare,Latin America,Country-18,2024-06-05 00:00:00+00:00,3836,939062607,91.32,69.98,43.14,0,54.0,5934622.97,2489212.44,9,583665.3,0.0794888888888888,8.333333333333334,2026-08-01 00:00:00+00:00,3,18.0,504533.03,2024,6,2,2,5,0,0,2026,8,3,5,1,1,0,0.0006215403484807271,860052.6805,0.286875,0.100625,0.15975,2.7244131212838694,2.843915736808324,0.49446621439556476,-0.5983379629523449,1.1463109829656504
CUS-006979,Customer 06979,SMB,Retail,North America,Country-19,2023-04-16 00:00:00+00:00,10790,3285840,27.92,6.31,83.98,1,6.0,684662.74,259251.34,0,0.0,0.0,0.0,,999,0.006,0.0,2023,4,2,6,16,0,0,0,0,0,0,0,0,0,0.0,150.0,0.294,0.099375,0.319625,-0.6287107202962775,-0.5798503177599088,-0.8071352525388437,2.1121105071928743,-0.737751235406817
CUS-006980,Customer 06980,SMB,Logistics,Asia Pacific,Country-20,2023-04-11 00:00:00+00:00,23223,1075459,47.04,38.66,53.65,0,7.0,745726.65,350891.86,0,0.0,0.0,0.0,,999,0.007,0.0,2023,4,2,1,11,0,0,0,0,0,0,0,0,0,0.0,175.0,0.294,0.10575,0.186,-0.5588539735966911,-0.5400274366221578,-0.8071352525388437,2.1121105071928743,-0.7376964599577721
CUS-006981,Customer 06981,SMB,Education,Europe,Country-21,2024-05-05 00:00:00+00:00,15361,3707419,23.99,19.07,65.18,1,2.0,124146.46,64411.53999999999,0,0.0,0.0,0.0,,999,0.002,0.0,2024,5,2,6,5,0,0,0,0,0,0,0,0,0,0.0,50.0,0.294,0.09575,0.211125,-0.908137707094623,-0.9453914892016709,-0.8071352525388437,2.1121105071928743,-0.7379703372029967
CUS-006982,Customer 06982,SMB,Manufacturing,Asia Pacific,Country-22,2025-03-17 00:00:00+00:00,20208,3930988,19.46,2.3,89.67,1,4.0,529825.36,180573.29,1,101085.5,0.0077,7.0,2026-04-21 00:00:00+00:00,105,0.0381,89935.0,2025,3,1,0,17,0,0,2026,4,2,1,21,0,0,0.025715036525168735,72863.95,0.294,0.100875,0.186,-0.7684242136954503,-0.680827647567659,-0.5817097645309081,-0.32076191480494287,-0.5784336648836435
CUS-006983,Customer 06983,Enterprise,Energy,North America,Country-23,2024-07-06 00:00:00+00:00,10632,127338613,86.51,40.89,54.68,0,31.0,2930515.15,1163488.09,6,682163.96,0.0692166666666666,10.0,2026-07-30 00:00:00+00:00,5,6.2,724525.26,2024,7,3,5,6,0,0,2026,7,3,3,30,0,0,0.005357086463632205,681449.4249999999,0.286875,0.100375,0.319625,1.1177079471933822,0.8847842524201127,0.7141229257797663,-0.5928952953416115,0.7549880421298185
CUS-006984,Customer 06984,SMB,Retail,North America,Country-00,2023-09-29 00:00:00+00:00,6004,1567192,72.1,37.28,72.98,1,8.0,746591.62,308984.75,1,44726.91,0.0795,15.0,2026-07-23 00:00:00+00:00,12,0.6667,45544.98,2023,9,3,4,29,0,0,2026,7,3,3,23,0,0,0.028539521641253913,50499.007000000005,0.294,0.099375,0.319625,-0.48899722689710473,-0.5394633456968023,-0.7073921092211866,-0.5738459587040446,-0.6274356567111987
CUS-006985,Customer 06985,Mid-Market,Logistics,Latin America,Country-01,2024-07-12 00:00:00+00:00,11759,9050247,53.4,16.54,90.78,1,4.0,436836.34,153764.94,2,242284.46,0.0699,13.5,2026-07-22 00:00:00+00:00,13,0.3077,276609.12,2024,7,3,4,12,0,0,2026,7,3,2,22,0,0,0.026771032878992143,201419.476,0.419125,0.10575,0.15975,-0.7684242136954503,-0.7414705164991758,-0.2668293468229977,-0.571124624898678,-0.296766198329445
CUS-006986,Customer 06986,Mid-Market,Retail,Europe,Country-02,2023-05-21 00:00:00+00:00,10123,23511602,83.67,34.0,67.67,1,6.0,553774.81,224281.51,1,125596.32,0.0997,6.0,2026-07-20 00:00:00+00:00,15,0.4,158636.34,2023,5,2,6,21,0,0,2026,7,3,0,20,0,0,0.005341886954364063,115761.247,0.419125,0.099375,0.211125,-0.6287107202962775,-0.6652089932649045,-0.5270494664666489,-0.5656819572879447,-0.48444491664412387
CUS-006987,Customer 06987,Mid-Market,Government,North America,Country-03,2024-03-07 00:00:00+00:00,24573,16615961,48.93,20.21,77.61,1,6.0,561291.67,216904.3,1,45431.36,0.1282,10.0,2026-04-26 00:00:00+00:00,100,0.06,44206.82,2024,3,1,3,7,0,0,2026,4,2,6,26,0,0,0.00273419996592433,35144.931,0.419125,0.100375,0.319625,-0.6287107202962775,-0.6603068665863293,-0.7058211521103529,-0.3343685838317763,-0.6610767130139875
CUS-006988,Customer 06988,Enterprise,Manufacturing,Europe,Country-04,2025-06-02 00:00:00+00:00,10723,715711908,68.72,48.93,56.43,0,33.0,3573004.98,1658259.99,8,667964.47,0.0654875,10.25,2026-06-04 00:00:00+00:00,61,0.541,742995.84,2025,6,2,0,2,0,0,2026,6,2,3,4,0,0,0.0009332867911427847,540759.3319999999,0.286875,0.100875,0.211125,1.257421440592555,1.303784544610767,0.6824573855913734,-0.44050060224107707,0.4467335213199968
CUS-006989,Customer 06989,Enterprise,Telecom,Europe,Country-05,2024-07-20 00:00:00+00:00,15693,810031790,95.35,80.03,28.88,0,77.0,8254545.05,3474581.45,10,1016178.46,0.06512,9.9,2026-07-17 00:00:00+00:00,18,4.2778,950479.62,2024,7,3,5,20,0,0,2026,7,3,4,17,0,0,0.0012544920736999718,846084.2509999999,0.286875,0.098375,0.211125,4.331118295374356,4.3568549056346235,1.458991197334308,-0.5575179558718446,1.1157059030330618
CUS-006990,Customer 06990,Enterprise,Energy,North America,Country-06,2023-04-03 00:00:00+00:00,14697,28563471,59.22,21.94,73.54,1,16.0,1543057.94,696484.9600000001,3,178287.1,0.1028666666666666,6.0,2026-08-02 00:00:00+00:00,2,8.0,181186.64,2023,4,2,0,3,0,0,2026,8,3,6,2,0,0,0.006241786931287168,334730.164,0.286875,0.100375,0.319625,0.06985674669958639,-0.020047153848263485,-0.40954651307552187,-0.6010592967577115,-0.004680086421994291
CUS-006991,Customer 06991,Enterprise,Education,Asia Pacific,Country-07,2023-07-01 00:00:00+00:00,9305,828010779,84.83,66.23,29.94,0,46.0,5547459.79,2266053.42,11,1451689.9700000002,0.0704090909090909,10.272727272727272,2026-08-04 00:00:00+00:00,0,46.0,1348301.42,2023,7,3,5,1,1,0,2026,8,3,1,4,0,0,0.0017532259323401879,2202581.4850000003,0.286875,0.09575,0.186,2.165559147687178,2.5914269378098047,2.430202643830818,-0.606501964368445,4.0878157078543484
CUS-006992,Customer 06992,Enterprise,Finance,Europe,Country-08,2023-02-23 00:00:00+00:00,9385,159722254,67.12,36.73,60.25,1,19.0,2123833.4,803481.21,2,90588.06,0.02705,5.5,2026-07-29 00:00:00+00:00,6,3.1667,92817.18,2023,2,1,3,23,0,0,2026,7,3,2,29,0,0,0.000567159914985923,147888.737,0.286875,0.099875,0.211125,0.27942698679834554,0.35870605915926634,-0.605119556586485,-0.5901739615362448,-0.41405300898668607
CUS-006993,Customer 06993,SMB,Government,Asia Pacific,Country-09,2023-12-28 00:00:00+00:00,21119,2104292,33.91,28.02,59.84,1,4.0,718812.51,359806.7,0,0.0,0.0,0.0,,999,0.004,0.0,2023,12,4,3,28,0,0,0,0,0,0,0,0,0,0.0,100.0,0.294,0.100375,0.186,-0.7684242136954503,-0.5575795160442713,-0.8071352525388437,2.1121105071928743,-0.7378607863049068
CUS-006994,Customer 06994,Mid-Market,Retail,Latin America,Country-10,2023-08-02 00:00:00+00:00,5270,17849372,50.88,22.83,85.65,1,9.0,404470.7,172938.49,3,98675.95,0.0620999999999999,6.0,2026-07-17 00:00:00+00:00,18,0.5,111763.43,2023,8,3,2,2,0,0,2026,7,3,4,17,0,0,0.005528258921378299,91087.5805,0.419125,0.099375,0.15975,-0.4191404801975183,-0.7625777963092509,-0.5870831759957523,-0.5575179558718446,-0.5385053631290008
CUS-006995,Customer 06995,SMB,Telecom,Europe,Country-11,2025-05-31 00:00:00+00:00,10413,1199042,13.64,23.28,72.64,1,4.0,345904.64,100814.43,2,69273.73999999999,0.05585,10.5,2026-05-20 00:00:00+00:00,76,0.0526,74634.66,2025,5,2,5,31,0,1,2026,5,2,2,20,0,0,0.05777423976808151,55146.627,0.294,0.098375,0.211125,-0.7684242136954503,-0.8007717024329563,-0.6526515071388125,-0.3996805951605768,-0.617252637811594
CUS-006996,Customer 06996,SMB,Government,Middle East & Africa,Country-12,2023-10-15 00:00:00+00:00,16683,2496820,61.66,24.93,73.04,1,4.0,668352.0800000001,337297.49,2,135079.06,0.0713,6.0,2026-07-22 00:00:00+00:00,13,0.3077,135029.22,2023,10,4,6,15,0,0,2026,7,3,2,22,0,0,0.054100439759373925,108984.351,0.294,0.100375,0.1235,-0.7684242136954503,-0.5904873286302946,-0.5059025038246046,-0.571124624898678,-0.49929321750535083
CUS-006997,Customer 06997,SMB,Healthcare,Europe,Country-13,2023-02-01 00:00:00+00:00,1437,737028,47.17,19.49,90.71,1,1.0,7267.86,1687.72,0,0.0,0.0,0.0,,999,0.001,0.0,2023,2,1,2,1,1,0,0,0,0,0,0,0,0,0.0,25.0,0.294,0.100625,0.211125,-0.9779944537942095,-1.0216139681642322,-0.8071352525388437,2.1121105071928743,-0.7380251126520415
CUS-006998,Customer 06998,Mid-Market,Technology,Europe,Country-14,2024-01-26 00:00:00+00:00,16946,23814731,55.93,33.5,62.73,1,6.0,567709.85,177045.35,3,416733.57,0.0572,15.333333333333334,2026-03-27 00:00:00+00:00,130,0.0462,578183.8,2024,1,1,4,26,0,0,2026,3,1,4,27,0,0,0.017498982877446737,370212.75800000003,0.419125,0.098625,0.211125,-0.6287107202962775,-0.6561212450095143,0.12220049182151654,-0.2527285696707757,0.07306291436313894
CUS-006999,Customer 06999,SMB,Telecom,Asia Pacific,Country-15,2024-10-25 00:00:00+00:00,20822,1391491,34.3,30.84,78.02,1,4.0,275828.33,131396.71,1,80951.79,0.1216,9.0,2026-04-07 00:00:00+00:00,119,0.0336,88482.81,2024,10,4,4,25,0,0,2026,4,2,1,7,0,0,0.05817629434901123,64189.6995,0.294,0.098375,0.186,-0.7684242136954503,-0.8464720279394983,-0.6266088984537779,-0.2826632415298093,-0.5974391035342659
CUS-007000,Customer 07000,SMB,Finance,Asia Pacific,Country-16,2024-09-08 00:00:00+00:00,11073,3628985,48.36,19.78,67.99,1,2.0,308975.66000000003,131234.11,1,153173.26,0.0747,3.0,2026-06-22 00:00:00+00:00,43,0.0465,141231.67,2024,9,3,6,8,0,0,2026,6,2,0,22,0,0,0.04220829240131883,111862.8885,0.294,0.099875,0.186,-0.908137707094623,-0.8248549683273018,-0.46555157451117,-0.4894846107376774,-0.49298629013914597
CUS-007001,Customer 07001,SMB,Logistics,North America,Country-17,2025-05-29 00:00:00+00:00,14585,2661811,56.37,35.35,68.58,1,4.0,251054.4,135868.13,2,130294.27,0.0797,15.0,2026-04-24 00:00:00+00:00,102,0.0392,161124.93,2025,5,2,3,29,0,0,2026,4,2,4,24,0,0,0.04894948213828856,109491.4335,0.294,0.10575,0.319625,-0.7684242136954503,-0.8626283675794749,-0.5165728138172888,-0.32892591622104295,-0.4981821906397382
CUS-007002,Customer 07002,SMB,Technology,Middle East & Africa,Country-18,2023-11-26 00:00:00+00:00,12179,1716831,40.16,24.91,71.97,1,8.0,736842.75,239625.67,2,129933.96,0.067,7.5,2026-07-03 00:00:00+00:00,32,0.25,116192.96,2023,11,4,6,26,0,0,2026,7,3,4,3,0,0,0.07568244049647287,98891.12,0.294,0.098625,0.1235,-0.48899722689710473,-0.5458210796060359,-0.5173763223084586,-0.519419282596711,-0.5214076679189122
CUS-007003,Customer 07003,Mid-Market,Logistics,Middle East & Africa,Country-19,2024-04-15 00:00:00+00:00,16656,11183931,71.49,26.48,62.47,1,11.0,1772054.46,734668.99,3,599473.98,0.0368333333333333,10.666666666666666,2026-07-29 00:00:00+00:00,6,1.8333,700678.39,2024,4,2,0,15,0,0,2026,7,3,2,29,0,0,0.05360136610284881,530859.5285,0.419125,0.10575,0.1235,-0.27942698679834554,0.12929312254279318,0.5297203250618945,-0.5901739615362448,0.4250428740332409
CUS-007004,Customer 07004,Mid-Market,Technology,North America,Country-20,2024-05-18 00:00:00+00:00,1290,22982252,61.85,28.49,63.56,1,9.0,1100132.61,424617.72,3,236773.56,0.0334,7.0,2026-07-12 00:00:00+00:00,23,0.3913,288002.53,2024,5,2,5,18,0,0,2026,7,3,6,12,0,0,0.010302452518578248,205292.8095,0.419125,0.098625,0.319625,-0.4191404801975183,-0.30890128666565286,-0.27911891675996126,-0.5439112868450111,-0.28827965505891684
CUS-007005,Customer 07005,SMB,Government,Asia Pacific,Country-21,2023-01-22 00:00:00+00:00,15444,3413072,42.69,19.01,81.98,1,2.0,158280.22,49004.100000000006,0,0.0,0.0,0.0,,999,0.002,0.0,2023,1,1,6,22,0,0,0,0,0,0,0,0,0,0.0,50.0,0.294,0.100375,0.186,-0.908137707094623,-0.9231311284212276,-0.8071352525388437,2.1121105071928743,-0.7379703372029967
CUS-007006,Customer 07006,Mid-Market,Telecom,Latin America,Country-22,2023-01-06 00:00:00+00:00,11416,5417401,70.77,23.79,69.49,1,2.0,101090.4,31332.75,0,0.0,0.0,0.0,,999,0.002,0.0,2023,1,1,4,6,0,0,0,0,0,0,0,0,0,0.0,50.0,0.419125,0.098375,0.15975,-0.908137707094623,-0.9604275184517608,-0.8071352525388437,2.1121105071928743,-0.7379703372029967
CUS-007007,Customer 07007,SMB,Logistics,Middle East & Africa,Country-23,2024-12-17 00:00:00+00:00,916,4830867,36.89,18.08,84.6,1,2.0,189647.33,72461.85,0,0.0,0.0,0.0,,999,0.002,0.0,2024,12,4,1,17,0,0,0,0,0,0,0,0,0,0.0,50.0,0.294,0.10575,0.1235,-0.908137707094623,-0.902675040804749,-0.8071352525388437,2.1121105071928743,-0.7379703372029967
CUS-007008,Customer 07008,Enterprise,Energy,Asia Pacific,Country-00,2023-12-13 00:00:00+00:00,20014,86685391,54.48,28.19,66.59,1,22.0,2992073.76,1210813.51,6,505847.82000000007,0.0883333333333333,8.0,2026-07-21 00:00:00+00:00,14,1.5714,508687.18,2023,12,4,2,13,0,0,2026,7,3,1,21,0,0,0.005835444867520989,419664.641,0.286875,0.100375,0.186,0.48899722689710473,0.9249297525860072,0.3209295211552112,-0.5684032910933113,0.18141287826079847
CUS-007009,Customer 07009,Enterprise,Education,North America,Country-01,2024-09-11 00:00:00+00:00,3815,126928397,71.26,39.51,49.16,0,14.0,2250649.87,973239.79,7,1002529.8,0.0597,12.714285714285714,2026-07-15 00:00:00+00:00,20,0.7,1148332.04,2024,9,3,2,11,0,0,2026,7,3,2,15,0,0,0.007898388569423122,820428.1340000001,0.286875,0.09575,0.319625,-0.06985674669958639,0.44140952854272325,1.4285540343272063,-0.5520752882611112,1.0594928898561093
CUS-007010,Customer 07010,Mid-Market,Education,Asia Pacific,Country-02,2025-04-30 00:00:00+00:00,14797,18920606,58.49,27.54,79.25,1,9.0,873795.31,401762.71,2,227744.01,0.0843,12.0,2026-06-30 00:00:00+00:00,35,0.2571,224717.79,2025,4,2,2,30,0,1,2026,6,2,1,30,0,1,0.012036824296219687,176176.3305,0.419125,0.09575,0.186,-0.4191404801975183,-0.45650735045913543,-0.29925524407933,-0.5112552811806109,-0.3520743835321878
CUS-007011,Customer 07011,Enterprise,Healthcare,North America,Country-03,2023-08-09 00:00:00+00:00,21259,747857596,68.89,51.84,50.22,0,35.0,3102869.42,1350861.03,6,450984.28,0.08025,9.666666666666666,2026-07-25 00:00:00+00:00,10,3.5,453929.22,2023,8,3,2,9,0,0,2026,7,3,5,25,0,0,0.0006030349660311534,426768.939,0.286875,0.100625,0.319625,1.3971349339917278,0.9971852370245023,0.198581209297003,-0.5792886263147781,0.19697852278475353
CUS-007012,Customer 07012,SMB,Finance,Asia Pacific,Country-04,2024-11-28 00:00:00+00:00,23019,3617998,60.66,46.99,40.39,0,8.0,347774.96,146997.68,0,0.0,0.0,0.0,,999,0.008,0.0,2024,11,4,3,28,0,0,0,0,0,0,0,0,0,0.0,200.0,0.294,0.099875,0.186,-0.48899722689710473,-0.7995519716451708,-0.8071352525388437,2.1121105071928743,-0.7376416845087271
CUS-007013,Customer 07013,Enterprise,Finance,Asia Pacific,Country-05,2023-07-12 00:00:00+00:00,15714,264101931,79.01,46.53,58.04,1,23.0,2208382.87,867009.75,2,156188.41999999998,0.0501,13.0,2026-04-22 00:00:00+00:00,104,0.2212,182568.14,2023,7,3,2,12,0,0,2026,4,2,2,22,0,0,0.0005913944642835648,131904.217,0.286875,0.099875,0.186,0.5588539735966911,0.41384506833948176,-0.4588276238513622,-0.3234832486103096,-0.4490753794173816
CUS-007014,Customer 07014,SMB,Telecom,Asia Pacific,Country-06,2024-10-28 00:00:00+00:00,17919,3892179,42.39,29.61,71.24,1,8.0,691760.5,259287.18,0,0.0,0.0,0.0,,999,0.008,0.0,2024,10,4,0,28,0,0,0,0,0,0,0,0,0,0.0,200.0,0.294,0.098375,0.186,-0.48899722689710473,-0.5752215075048124,-0.8071352525388437,2.1121105071928743,-0.7376416845087271
CUS-007015,Customer 07015,Enterprise,Telecom,North America,Country-07,2023-05-24 00:00:00+00:00,14630,649021165,71.92,58.59,38.39,0,49.0,4635497.87,1834456.06,8,711778.01,0.079575,12.25,2026-07-27 00:00:00+00:00,8,6.125,741978.96,2023,5,2,2,24,0,0,2026,7,3,0,27,0,0,0.0010966946047129295,697528.84,0.286875,0.098375,0.319625,2.3751293877859374,1.996690191631659,0.7801636702301713,-0.5847312939255115,0.7902183292099988
CUS-007016,Customer 07016,SMB,Retail,Europe,Country-08,2023-10-02 00:00:00+00:00,19446,4017266,45.13,32.5,64.75,1,6.0,318632.66000000003,105679.6,0,0.0,0.0,0.0,,999,0.006,0.0,2023,10,4,0,2,0,0,0,0,0,0,0,0,0,0.0,150.0,0.294,0.099375,0.211125,-0.6287107202962775,-0.8185571475171496,-0.8071352525388437,2.1121105071928743,-0.737751235406817
CUS-007017,Customer 07017,Mid-Market,Education,Asia Pacific,Country-09,2024-02-28 00:00:00+00:00,24398,21222795,65.36,23.95,85.43,1,10.0,963181.28,351859.72,0,0.0,0.0,0.0,,999,0.01,0.0,2024,2,1,2,28,0,0,0,0,0,0,0,0,0,0.0,250.0,0.419125,0.09575,0.186,-0.34928373349793196,-0.39821421366700127,-0.8071352525388437,2.1121105071928743,-0.7375321336106373
CUS-007018,Customer 07018,Enterprise,Education,North America,Country-10,2024-03-15 00:00:00+00:00,11473,528873087,72.74,50.53,51.7,0,41.0,4405580.18,1710953.35,9,925128.89,0.0976444444444444,10.11111111111111,2026-06-03 00:00:00+00:00,62,0.6613,1057268.68,2024,3,1,4,15,0,0,2026,6,2,2,3,0,0,0.0017492455425322105,756628.094,0.286875,0.09575,0.319625,1.816275414189246,1.8467491734371757,1.2559463120623087,-0.4377792684357104,0.9197058562527733
CUS-007019,Customer 07019,Enterprise,Energy,North America,Country-11,2023-01-28 00:00:00+00:00,10339,771754834,69.84,54.86,54.87,0,44.0,3917712.54,1500524.13,5,74318.18000000001,0.0827799999999999,9.2,2026-07-19 00:00:00+00:00,16,2.75,69414.54,2023,1,1,5,28,0,0,2026,7,3,6,19,0,0,9.629765402933648e-05,122772.361,0.286875,0.100375,0.319625,2.0258456542880054,1.5285858747117083,-0.6414021652576649,-0.5629606234825779,-0.4690834399379209
CUS-007020,Customer 07020,Mid-Market,Finance,North America,Country-12,2025-01-30 00:00:00+00:00,4356,16790966,39.32,13.71,89.62,1,7.0,308459.07,160140.05,3,224012.61,0.1267666666666666,15.333333333333334,2026-07-26 00:00:00+00:00,9,0.7778,251304.4,2025,1,1,3,30,0,0,2026,7,3,6,26,0,0,0.013341258031253234,197006.58399999997,0.419125,0.099875,0.319625,-0.5588539735966911,-0.8251918629376689,-0.3075764441124981,-0.5820099601201447,-0.3064349239649132
CUS-007021,Customer 07021,SMB,Education,Latin America,Country-13,2023-01-06 00:00:00+00:00,24483,976114,34.06,17.5,84.14,1,3.0,168642.93,69516.44,2,60946.07000000001,0.0993,9.0,2026-07-29 00:00:00+00:00,6,0.5,55745.78,2023,1,1,4,6,0,0,2026,7,3,2,29,0,0,0.0624374509534747,56389.451,0.294,0.09575,0.15975,-0.8382809603950366,-0.9163730782309436,-0.6712226085699677,-0.5901739615362448,-0.6145295881042422
CUS-007022,Customer 07022,SMB,Healthcare,Europe,Country-14,2025-03-03 00:00:00+00:00,22806,4246694,47.88,19.72,74.97,1,5.0,141771.03,67335.65,2,112251.95,0.06645,15.0,2026-05-10 00:00:00+00:00,86,0.0581,134019.65,2025,3,1,0,3,0,0,2026,5,2,6,10,0,0,0.026432785126500755,93260.1575,0.294,0.100625,0.211125,-0.6985674669958639,-0.9338976108009269,-0.5568080482554164,-0.3724672571069099,-0.5337452078986148
CUS-007023,Customer 07023,Mid-Market,Finance,Asia Pacific,Country-15,2023-07-05 00:00:00+00:00,17663,15178953,60.63,16.4,84.71,1,11.0,1084114.45,472394.72,0,0.0,0.0,0.0,,999,0.011,0.0,2023,7,3,2,5,0,0,0,0,0,0,0,0,0,0.0,275.0,0.419125,0.099875,0.186,-0.27942698679834554,-0.31934754341084787,-0.8071352525388437,2.1121105071928743,-0.7374773581615924
CUS-007024,Customer 07024,Mid-Market,Government,Europe,Country-16,2024-10-01 00:00:00+00:00,16488,22212026,37.21,15.1,92.05,1,7.0,1117302.4,438064.38,2,370653.64,0.03295,9.0,2026-04-15 00:00:00+00:00,111,0.0631,382754.07,2024,10,4,1,1,1,0,2026,4,2,2,15,0,0,0.016687070328478815,283802.88049999997,0.419125,0.100375,0.211125,-0.5588539735966911,-0.29770399343090687,0.019440049348347692,-0.3044339119727428,-0.11626267931599747
CUS-007025,Customer 07025,Enterprise,Government,Latin America,Country-17,2024-10-02 00:00:00+00:00,5137,386114049,64.13,39.29,61.28,1,38.0,3044889.44,1270187.88,8,610088.99,0.059975,9.25,2026-07-07 00:00:00+00:00,28,1.3571,611912.78,2024,10,4,2,2,0,0,2026,7,3,1,7,0,0,0.001580074570143393,492132.569,0.286875,0.100375,0.15975,1.606705174090487,0.9593735434741029,0.5533923038269906,-0.5303046178181777,0.3401914101629749
CUS-007026,Customer 07026,Mid-Market,Technology,Europe,Country-18,2024-02-15 00:00:00+00:00,22739,14704584,44.98,27.8,85.75,1,11.0,1333982.51,551412.92,1,81972.58,0.0286,2.0,2026-03-11 00:00:00+00:00,146,0.0753,94080.54,2024,2,1,3,15,0,0,2026,3,1,2,11,0,0,0.0055746276127226725,67599.72099999999,0.419125,0.098625,0.211125,-0.27942698679834554,-0.15639587435623895,-0.6243324880496781,-0.20918722878490878,-0.5899676851776536
CUS-007027,Customer 07027,Mid-Market,Manufacturing,North America,Country-19,2024-04-28 00:00:00+00:00,1473,15707520,77.1,23.67,83.46,1,9.0,744461.78,264704.05,3,119824.93,0.0954999999999999,12.666666666666666,2026-07-19 00:00:00+00:00,16,0.5625,133413.04,2024,4,2,6,28,0,0,2026,7,3,6,19,0,0,0.0076285072372978035,108687.036,0.419125,0.100875,0.319625,-0.4191404801975183,-0.5408523226745692,-0.5399199415321541,-0.5629606234825779,-0.49994464001066236
