risk_id,customer_id,financial_risk,operational_risk,customer_risk,overall_risk,risk_category,confidence_score
RSK006422,CUS-006422,0.8065,0.1548,0.4535,0.4997,Medium,0.7835
RSK006423,CUS-006423,0.6448,0.3967,0.2486,0.3971,Low,0.8572
RSK006424,CUS-006424,0.8137,0.2725,0.7757,0.6865,Medium,0.8538
RSK006425,CUS-006425,0.6849,0.1926,0.5128,0.5004,Medium,0.8255
RSK006426,CUS-006426,0.3599,0.398,0.3854,0.3803,Low,0.8005
RSK006427,CUS-006427,0.6194,0.3057,0.7802,0.6371,Medium,0.8958
RSK006428,CUS-006428,0.7863,0.216,0.1479,0.353,Low,0.9321
RSK006429,CUS-006429,0.1345,0.3921,0.4161,0.3268,Low,0.7789
RSK006430,CUS-006430,0.6932,0.3236,0.5784,0.5619,Medium,0.9048
RSK006431,CUS-006431,0.2926,0.4627,0.118,0.2393,Low,0.7862
RSK006432,CUS-006432,0.5988,0.4225,0.3465,0.4374,Medium,0.9689
RSK006433,CUS-006433,0.8942,0.2087,0.01,0.315,Low,0.834
RSK006434,CUS-006434,0.1424,0.4783,0.2855,0.2811,Low,0.9896
RSK006435,CUS-006435,0.7726,0.3559,0.01,0.308,Low,0.7028
RSK006436,CUS-006436,0.4175,0.1121,0.01,0.1527,Low,0.7898
RSK006437,CUS-006437,0.8923,0.2693,0.4315,0.5373,Medium,0.8242
RSK006438,CUS-006438,0.8521,0.1662,0.6714,0.6246,Medium,0.7773
RSK006439,CUS-006439,0.3644,0.4251,0.1122,0.2504,Low,0.7316
RSK006440,CUS-006440,0.7055,0.3074,0.1169,0.3316,Low,0.7714
RSK006441,CUS-006441,0.2839,0.3197,0.2183,0.2583,Low,0.8131
RSK006442,CUS-006442,0.4051,0.2307,0.2206,0.278,Low,0.9648
RSK006443,CUS-006443,0.4135,0.2509,0.8061,0.5773,Medium,0.889
RSK006444,CUS-006444,0.6361,0.2985,0.1645,0.3328,Low,0.8361
RSK006445,CUS-006445,0.5476,0.2262,0.3605,0.3898,Low,0.8793
RSK006446,CUS-006446,0.4479,0.3658,0.4605,0.4378,Medium,0.8719
RSK006447,CUS-006447,0.3058,0.3239,0.2059,0.2595,Low,0.9462
RSK006448,CUS-006448,0.3041,0.4037,0.2218,0.2829,Low,0.9686
RSK006449,CUS-006449,0.238,0.4603,0.6894,0.5082,Medium,0.8862
RSK006450,CUS-006450,0.6557,0.3424,0.5624,0.5464,Medium,0.8773
RSK006451,CUS-006451,0.7986,0.4808,0.4371,0.5543,Medium,0.7999
RSK006452,CUS-006452,0.4293,0.4184,0.3643,0.3946,Low,0.8232
RSK006453,CUS-006453,0.101,0.4409,0.5567,0.3968,Low,0.7526
RSK006454,CUS-006454,0.8045,0.4635,0.5527,0.6104,Medium,0.8917
RSK006455,CUS-006455,0.5643,0.4816,0.4517,0.4915,Medium,0.9811
RSK006456,CUS-006456,0.4126,0.1921,0.1389,0.2317,Low,0.855
RSK006457,CUS-006457,0.481,0.3284,0.438,0.429,Medium,0.8773
RSK006458,CUS-006458,0.6247,0.4844,0.7376,0.6531,Medium,0.7073
RSK006459,CUS-006459,0.2271,0.1693,0.1714,0.1877,Low,0.7954
RSK006460,CUS-006460,0.4,0.2725,0.2062,0.2776,Low,0.7629
RSK006461,CUS-006461,0.2399,0.1634,0.409,0.3091,Low,0.9249
RSK006462,CUS-006462,0.234,0.4351,0.7296,0.522,Medium,0.7796
RSK006463,CUS-006463,0.8998,0.4253,0.7545,0.7322,High,0.8654
RSK006464,CUS-006464,0.7708,0.4151,0.5719,0.6002,Medium,0.834
RSK006465,CUS-006465,0.5288,0.2617,0.5126,0.4673,Medium,0.773
RSK006466,CUS-006466,0.7608,0.3985,0.7209,0.6684,Medium,0.9019
RSK006467,CUS-006467,0.2098,0.1408,0.0358,0.109,Low,0.977
RSK006468,CUS-006468,0.5284,0.2594,0.391,0.4059,Medium,0.7581
RSK006469,CUS-006469,0.8202,0.182,0.0276,0.2963,Low,0.7028
RSK006470,CUS-006470,0.159,0.2421,0.7936,0.4929,Medium,0.7726
RSK006471,CUS-006471,0.8987,0.4412,0.7768,0.7462,High,0.749
RSK006472,CUS-006472,0.3186,0.3561,0.0829,0.2082,Low,0.7628
RSK006473,CUS-006473,0.2088,0.3283,0.1211,0.1888,Low,0.848
RSK006474,CUS-006474,0.4794,0.3344,0.3958,0.4086,Medium,0.9127
RSK006475,CUS-006475,0.5555,0.4008,0.01,0.2518,Low,0.7335
RSK006476,CUS-006476,0.7667,0.3648,0.0198,0.3129,Low,0.8623
RSK006477,CUS-006477,0.8977,0.3733,0.1985,0.4432,Medium,0.7983
RSK006478,CUS-006478,0.3587,0.4729,0.1311,0.2677,Low,0.9168
RSK006479,CUS-006479,0.8967,0.2495,0.4286,0.5332,Medium,0.7273
RSK006480,CUS-006480,0.5676,0.4172,0.4461,0.4768,Medium,0.7159
RSK006481,CUS-006481,0.5451,0.2991,0.1771,0.3119,Low,0.9742
RSK006482,CUS-006482,0.2099,0.1683,0.5959,0.3946,Low,0.7728
RSK006483,CUS-006483,0.7726,0.2088,0.1233,0.3352,Low,0.9496
RSK006484,CUS-006484,0.6968,0.2651,0.8804,0.7023,High,0.8674
RSK006485,CUS-006485,0.2829,0.3291,0.0701,0.1857,Low,0.9527
RSK006486,CUS-006486,0.2245,0.4087,0.0269,0.1625,Low,0.9891
RSK006487,CUS-006487,0.542,0.1659,0.3978,0.3947,Low,0.9817
RSK006488,CUS-006488,0.8561,0.4771,0.0519,0.3782,Low,0.7917
RSK006489,CUS-006489,0.1674,0.3007,0.2268,0.2238,Low,0.7144
RSK006490,CUS-006490,0.1538,0.1189,0.1857,0.1628,Low,0.7642
RSK006491,CUS-006491,0.6412,0.4105,0.1098,0.3294,Low,0.7578
RSK006492,CUS-006492,0.5841,0.3433,0.5583,0.523,Medium,0.7605
RSK006493,CUS-006493,0.3477,0.1302,0.4886,0.3746,Low,0.7572
RSK006494,CUS-006494,0.1548,0.4539,0.6946,0.4845,Medium,0.7245
RSK006495,CUS-006495,0.1499,0.2532,0.4076,0.2994,Low,0.7951
RSK006496,CUS-006496,0.3097,0.1109,0.5447,0.3874,Low,0.9791
RSK006497,CUS-006497,0.4641,0.1251,0.128,0.2283,Low,0.7081
RSK006498,CUS-006498,0.4559,0.4378,0.8131,0.6309,Medium,0.7885
RSK006499,CUS-006499,0.6081,0.2442,0.0953,0.2789,Low,0.7803
RSK006500,CUS-006500,0.8596,0.4142,0.0583,0.3699,Low,0.8031
RSK006501,CUS-006501,0.4219,0.454,0.01,0.2224,Low,0.9891
RSK006502,CUS-006502,0.3446,0.4066,0.6573,0.5133,Medium,0.7363
RSK006503,CUS-006503,0.4935,0.3806,0.4461,0.4472,Medium,0.8098
RSK006504,CUS-006504,0.3357,0.2947,0.322,0.3206,Low,0.72
RSK006505,CUS-006505,0.123,0.3055,0.4237,0.3099,Low,0.9139
RSK006506,CUS-006506,0.5259,0.4141,0.4674,0.4743,Medium,0.8492
RSK006507,CUS-006507,0.1541,0.2158,0.6002,0.3895,Low,0.8715
RSK006508,CUS-006508,0.1768,0.213,0.0296,0.1104,Low,0.7999
RSK006509,CUS-006509,0.1138,0.1061,0.217,0.1639,Low,0.9508
RSK006510,CUS-006510,0.3202,0.2127,0.6594,0.4683,Medium,0.7953
RSK006511,CUS-006511,0.603,0.3092,0.5552,0.5203,Medium,0.949
RSK006512,CUS-006512,0.5349,0.4135,0.0669,0.2766,Low,0.9514
RSK006513,CUS-006513,0.52,0.3799,0.5947,0.5293,Medium,0.7958
RSK006514,CUS-006514,0.4195,0.1016,0.6064,0.4494,Medium,0.972
RSK006515,CUS-006515,0.7547,0.2342,0.61,0.5782,Medium,0.7952
RSK006516,CUS-006516,0.2896,0.1213,0.2139,0.2181,Low,0.7845
RSK006517,CUS-006517,0.3475,0.175,0.1859,0.2322,Low,0.7392
RSK006518,CUS-006518,0.7821,0.1184,0.5497,0.5332,Medium,0.7607
RSK006519,CUS-006519,0.465,0.2474,0.7031,0.5405,Medium,0.9774
RSK006520,CUS-006520,0.2027,0.1684,0.0477,0.1183,Low,0.7325
RSK006521,CUS-006521,0.5453,0.1394,0.2665,0.3247,Low,0.93
RSK006522,CUS-006522,0.6977,0.4925,0.2897,0.4527,Medium,0.8279
RSK006523,CUS-006523,0.1207,0.4082,0.6278,0.4318,Medium,0.9013
RSK006524,CUS-006524,0.8994,0.2607,0.3857,0.5148,Medium,0.9047
RSK006525,CUS-006525,0.7807,0.3299,0.4687,0.5345,Medium,0.735
RSK006526,CUS-006526,0.852,0.3458,0.5365,0.593,Medium,0.8143
RSK006527,CUS-006527,0.5525,0.1018,0.5828,0.4775,Medium,0.7779
RSK006528,CUS-006528,0.6224,0.48,0.2974,0.4314,Medium,0.8649
RSK006529,CUS-006529,0.4115,0.1957,0.6465,0.4858,Medium,0.8615
RSK006530,CUS-006530,0.6545,0.4984,0.548,0.57,Medium,0.887
RSK006531,CUS-006531,0.3896,0.1077,0.4969,0.3869,Low,0.8348
RSK006532,CUS-006532,0.7922,0.2976,0.2744,0.4344,Medium,0.8341
RSK006533,CUS-006533,0.8229,0.4912,0.6198,0.655,Medium,0.9846
RSK006534,CUS-006534,0.5501,0.1689,0.0581,0.2279,Low,0.9224
RSK006535,CUS-006535,0.47,0.457,0.2806,0.3727,Low,0.9084
RSK006536,CUS-006536,0.7514,0.2703,0.6045,0.5817,Medium,0.7722
RSK006537,CUS-006537,0.8134,0.1286,0.3942,0.4668,Medium,0.8024
RSK006538,CUS-006538,0.7252,0.109,0.4292,0.454,Medium,0.9393
RSK006539,CUS-006539,0.594,0.4272,0.2162,0.3717,Low,0.8746
RSK006540,CUS-006540,0.6385,0.1281,0.01,0.2222,Low,0.9358
RSK006541,CUS-006541,0.667,0.3242,0.313,0.4214,Medium,0.9223
RSK006542,CUS-006542,0.208,0.2887,0.3372,0.2887,Low,0.8561
RSK006543,CUS-006543,0.2173,0.1601,0.2915,0.243,Low,0.9091
RSK006544,CUS-006544,0.4567,0.2228,0.2227,0.2929,Low,0.7525
RSK006545,CUS-006545,0.1659,0.3018,0.4916,0.3559,Low,0.8308
RSK006546,CUS-006546,0.3747,0.2985,0.2524,0.2983,Low,0.8555
RSK006547,CUS-006547,0.7524,0.3248,0.1623,0.3718,Low,0.9692
RSK006548,CUS-006548,0.4684,0.1579,0.6968,0.5205,Medium,0.7218
RSK006549,CUS-006549,0.3004,0.2281,0.3632,0.3173,Low,0.9083
RSK006550,CUS-006550,0.7262,0.3378,0.7122,0.6415,Medium,0.7718
RSK006551,CUS-006551,0.778,0.1407,0.7404,0.6317,Medium,0.916
RSK006552,CUS-006552,0.385,0.3819,0.5055,0.4446,Medium,0.9146
RSK006553,CUS-006553,0.1742,0.3806,0.5726,0.4147,Medium,0.859
RSK006554,CUS-006554,0.2139,0.1371,0.6923,0.4377,Medium,0.7866
RSK006555,CUS-006555,0.5422,0.3244,0.675,0.565,Medium,0.7487
RSK006556,CUS-006556,0.2335,0.1183,0.7182,0.4528,Medium,0.771
RSK006557,CUS-006557,0.888,0.1922,0.2403,0.425,Medium,0.7691
RSK006558,CUS-006558,0.4169,0.3176,0.1587,0.2679,Low,0.7063
RSK006559,CUS-006559,0.3503,0.2599,0.1326,0.2234,Low,0.7162
RSK006560,CUS-006560,0.8312,0.2857,0.2335,0.4233,Medium,0.9402
RSK006561,CUS-006561,0.8588,0.2028,0.5606,0.5785,Medium,0.9417
RSK006562,CUS-006562,0.686,0.4114,0.5253,0.5507,Medium,0.9446
RSK006563,CUS-006563,0.4202,0.4004,0.1047,0.2585,Low,0.8651
RSK006564,CUS-006564,0.1343,0.3357,0.01,0.1124,Low,0.8025
RSK006565,CUS-006565,0.8374,0.2068,0.5388,0.562,Medium,0.8101
RSK006566,CUS-006566,0.2877,0.3825,0.166,0.2458,Low,0.8205
RSK006567,CUS-006567,0.4955,0.427,0.0976,0.2829,Low,0.9894
RSK006568,CUS-006568,0.5856,0.3732,0.4171,0.4589,Medium,0.9043
RSK006569,CUS-006569,0.7575,0.4833,0.3876,0.5177,Medium,0.9506
RSK006570,CUS-006570,0.598,0.1405,0.2261,0.3206,Low,0.8548
RSK006571,CUS-006571,0.5012,0.1293,0.1252,0.2388,Low,0.9432
RSK006572,CUS-006572,0.4028,0.339,0.5363,0.4568,Medium,0.9158
RSK006573,CUS-006573,0.7359,0.3751,0.5424,0.567,Medium,0.7166
RSK006574,CUS-006574,0.667,0.1067,0.3203,0.3816,Low,0.7959
RSK006575,CUS-006575,0.8012,0.4872,0.8149,0.7452,High,0.8866
RSK006576,CUS-006576,0.4936,0.4335,0.1767,0.3231,Low,0.9251
RSK006577,CUS-006577,0.843,0.2781,0.2922,0.4546,Medium,0.782
RSK006578,CUS-006578,0.8505,0.4935,0.3092,0.5084,Medium,0.8893
RSK006579,CUS-006579,0.793,0.4601,0.1678,0.4138,Medium,0.7223
RSK006580,CUS-006580,0.6629,0.1733,0.647,0.557,Medium,0.7638
RSK006581,CUS-006581,0.881,0.4136,0.5168,0.6054,Medium,0.8619
RSK006582,CUS-006582,0.2633,0.22,0.7639,0.5049,Medium,0.7727
RSK006583,CUS-006583,0.5615,0.1183,0.4345,0.4094,Medium,0.8916
RSK006584,CUS-006584,0.725,0.487,0.2126,0.4212,Medium,0.7986
RSK006585,CUS-006585,0.4547,0.1083,0.2696,0.2929,Low,0.7216
RSK006586,CUS-006586,0.6593,0.3835,0.09,0.3195,Low,0.9889
RSK006587,CUS-006587,0.6012,0.3097,0.1693,0.3269,Low,0.966
RSK006588,CUS-006588,0.5994,0.2774,0.2516,0.3611,Low,0.8474
RSK006589,CUS-006589,0.5923,0.1353,0.1378,0.2737,Low,0.948
RSK006590,CUS-006590,0.6744,0.4775,0.1021,0.3489,Low,0.7634
RSK006591,CUS-006591,0.106,0.486,0.6131,0.4355,Medium,0.7094
RSK006592,CUS-006592,0.1824,0.1098,0.2939,0.2236,Low,0.7761
RSK006593,CUS-006593,0.2958,0.1377,0.8027,0.5176,Medium,0.9232
RSK006594,CUS-006594,0.7707,0.497,0.5373,0.5993,Medium,0.9331
RSK006595,CUS-006595,0.521,0.3033,0.646,0.54,Medium,0.7861
RSK006596,CUS-006596,0.1814,0.1198,0.6753,0.416,Medium,0.8106
RSK006597,CUS-006597,0.5321,0.436,0.2786,0.3861,Low,0.7073
RSK006598,CUS-006598,0.5662,0.4684,0.3624,0.4447,Medium,0.7021
RSK006599,CUS-006599,0.6956,0.1079,0.3239,0.3922,Low,0.7504
RSK006600,CUS-006600,0.6841,0.2699,0.6416,0.58,Medium,0.9102
RSK006601,CUS-006601,0.6748,0.3504,0.4348,0.4899,Medium,0.7328
RSK006602,CUS-006602,0.6238,0.1128,0.0223,0.2208,Low,0.8285
RSK006603,CUS-006603,0.2771,0.4517,0.1058,0.2264,Low,0.785
RSK006604,CUS-006604,0.3816,0.4643,0.1641,0.2894,Low,0.8407
RSK006605,CUS-006605,0.8513,0.4034,0.5018,0.587,Medium,0.8015
RSK006606,CUS-006606,0.2956,0.1444,0.539,0.3871,Low,0.8406
RSK006607,CUS-006607,0.5945,0.1354,0.6694,0.5401,Medium,0.9451
RSK006608,CUS-006608,0.6404,0.1917,0.7232,0.5921,Medium,0.9576
RSK006609,CUS-006609,0.8209,0.4433,0.378,0.5239,Medium,0.9058
RSK006610,CUS-006610,0.6518,0.1741,0.5457,0.5032,Medium,0.8436
RSK006611,CUS-006611,0.6759,0.4568,0.2414,0.4148,Medium,0.9808
RSK006612,CUS-006612,0.7675,0.1472,0.3453,0.4323,Medium,0.7636
RSK006613,CUS-006613,0.6557,0.2754,0.3266,0.4151,Medium,0.9662
RSK006614,CUS-006614,0.4529,0.2855,0.167,0.2765,Low,0.751
RSK006615,CUS-006615,0.7618,0.3188,0.2494,0.417,Medium,0.943
RSK006616,CUS-006616,0.8855,0.424,0.2341,0.4675,Medium,0.7785
RSK006617,CUS-006617,0.513,0.4186,0.1184,0.2968,Low,0.7918
RSK006618,CUS-006618,0.8217,0.4712,0.8228,0.7521,High,0.9317
RSK006619,CUS-006619,0.1241,0.2399,0.116,0.1432,Low,0.7975
RSK006620,CUS-006620,0.5161,0.4345,0.6843,0.5839,Medium,0.8744
RSK006621,CUS-006621,0.7317,0.3732,0.3043,0.4463,Medium,0.7982
RSK006622,CUS-006622,0.3533,0.3751,0.01,0.186,Low,0.7646
RSK006623,CUS-006623,0.7961,0.2316,0.1716,0.371,Low,0.9478
RSK006624,CUS-006624,0.2553,0.1871,0.3111,0.2696,Low,0.9227
RSK006625,CUS-006625,0.622,0.4095,0.6499,0.5934,Medium,0.9273
RSK006626,CUS-006626,0.5348,0.2161,0.1686,0.288,Low,0.9248
RSK006627,CUS-006627,0.6131,0.1234,0.1475,0.2824,Low,0.9229
RSK006628,CUS-006628,0.745,0.4433,0.1452,0.3848,Low,0.7551
RSK006629,CUS-006629,0.3995,0.2788,0.4715,0.4114,Medium,0.8479
RSK006630,CUS-006630,0.6242,0.2771,0.683,0.5842,Medium,0.726
RSK006631,CUS-006631,0.6085,0.1473,0.4861,0.4551,Medium,0.9885
RSK006632,CUS-006632,0.8266,0.1127,0.4564,0.4987,Medium,0.8744
RSK006633,CUS-006633,0.6544,0.1883,0.2792,0.3736,Low,0.9035
RSK006634,CUS-006634,0.8534,0.4442,0.5639,0.6268,Medium,0.8399
RSK006635,CUS-006635,0.6276,0.2584,0.7183,0.5991,Medium,0.8396
RSK006636,CUS-006636,0.2385,0.2463,0.6986,0.4701,Medium,0.8426
RSK006637,CUS-006637,0.3975,0.1452,0.0667,0.1816,Low,0.9167
RSK006638,CUS-006638,0.6255,0.24,0.3401,0.4057,Medium,0.8171
RSK006639,CUS-006639,0.3723,0.2455,0.0564,0.189,Low,0.701
RSK006640,CUS-006640,0.6295,0.4596,0.1908,0.3762,Low,0.7791
RSK006641,CUS-006641,0.5736,0.2985,0.5372,0.5004,Medium,0.935
RSK006642,CUS-006642,0.7477,0.2822,0.3556,0.4586,Medium,0.9772
RSK006643,CUS-006643,0.7808,0.4514,0.2958,0.4724,Medium,0.8292
RSK006644,CUS-006644,0.3809,0.3865,0.6852,0.5342,Medium,0.796
RSK006645,CUS-006645,0.875,0.2385,0.8635,0.7419,High,0.7212
RSK006646,CUS-006646,0.5338,0.2536,0.6267,0.5242,Medium,0.7969
RSK006647,CUS-006647,0.4761,0.3693,0.6756,0.5545,Medium,0.776
RSK006648,CUS-006648,0.4241,0.3376,0.0791,0.2343,Low,0.7486
RSK006649,CUS-006649,0.1319,0.251,0.684,0.4318,Medium,0.8947
RSK006650,CUS-006650,0.6531,0.4333,0.1663,0.3657,Low,0.9242
RSK006651,CUS-006651,0.3119,0.3305,0.5587,0.439,Medium,0.8235
RSK006652,CUS-006652,0.5494,0.3917,0.4385,0.4624,Medium,0.8657
RSK006653,CUS-006653,0.1044,0.454,0.8295,0.5369,Medium,0.9222
RSK006654,CUS-006654,0.3792,0.4641,0.6701,0.5416,Medium,0.9842
RSK006655,CUS-006655,0.2194,0.2114,0.7097,0.4629,Medium,0.9845
RSK006656,CUS-006656,0.2465,0.3188,0.01,0.1427,Low,0.793
RSK006657,CUS-006657,0.3471,0.1073,0.1206,0.1859,Low,0.9894
RSK006658,CUS-006658,0.3308,0.1018,0.2385,0.2389,Low,0.7446
RSK006659,CUS-006659,0.6307,0.4067,0.8148,0.6779,Medium,0.7542
RSK006660,CUS-006660,0.4999,0.4503,0.7533,0.6167,Medium,0.8546
RSK006661,CUS-006661,0.7259,0.1073,0.4417,0.4601,Medium,0.9663
RSK006662,CUS-006662,0.8677,0.1904,0.3057,0.4512,Medium,0.8677
RSK006663,CUS-006663,0.1378,0.4656,0.4187,0.3438,Low,0.9769
RSK006664,CUS-006664,0.7298,0.3923,0.2036,0.3992,Low,0.8666
RSK006665,CUS-006665,0.5715,0.1515,0.604,0.5038,Medium,0.9099
RSK006666,CUS-006666,0.8198,0.2174,0.712,0.6454,Medium,0.7242
RSK006667,CUS-006667,0.215,0.3126,0.3006,0.2773,Low,0.9879
RSK006668,CUS-006668,0.5309,0.4173,0.6976,0.5915,Medium,0.7054
RSK006669,CUS-006669,0.7645,0.3769,0.1418,0.3756,Low,0.8324
RSK006670,CUS-006670,0.7073,0.216,0.1893,0.35,Low,0.8796
RSK006671,CUS-006671,0.5214,0.43,0.7513,0.6181,Medium,0.7612
RSK006672,CUS-006672,0.1467,0.1976,0.7335,0.4503,Medium,0.9635
RSK006673,CUS-006673,0.8565,0.108,0.6689,0.613,Medium,0.8291
RSK006674,CUS-006674,0.6885,0.4554,0.2526,0.4239,Medium,0.71
RSK006675,CUS-006675,0.7027,0.3421,0.7676,0.663,Medium,0.9118
RSK006676,CUS-006676,0.8579,0.3777,0.1227,0.3943,Low,0.8369
RSK006677,CUS-006677,0.6044,0.427,0.5128,0.5231,Medium,0.9265
RSK006678,CUS-006678,0.6634,0.1803,0.4698,0.47,Medium,0.8794
RSK006679,CUS-006679,0.7319,0.425,0.6503,0.6297,Medium,0.8887
RSK006680,CUS-006680,0.5405,0.4518,0.1678,0.3364,Low,0.843
RSK006681,CUS-006681,0.1404,0.4833,0.5787,0.4281,Medium,0.7986
RSK006682,CUS-006682,0.2097,0.4291,0.3334,0.3154,Low,0.8659
RSK006683,CUS-006683,0.6001,0.4143,0.6078,0.5668,Medium,0.9878
RSK006684,CUS-006684,0.7061,0.4499,0.7457,0.6747,Medium,0.8183
RSK006685,CUS-006685,0.155,0.1126,0.1323,0.1352,Low,0.8396
RSK006686,CUS-006686,0.7815,0.2968,0.1482,0.3679,Low,0.7076
RSK006687,CUS-006687,0.6201,0.1797,0.019,0.2315,Low,0.7862
RSK006688,CUS-006688,0.1816,0.4121,0.4838,0.3788,Low,0.868
RSK006689,CUS-006689,0.1945,0.4963,0.4756,0.3954,Low,0.9478
RSK006690,CUS-006690,0.12,0.311,0.5297,0.363,Low,0.8588
RSK006691,CUS-006691,0.5565,0.3962,0.0363,0.2643,Low,0.8765
RSK006692,CUS-006692,0.2107,0.1871,0.6094,0.4053,Medium,0.7952
RSK006693,CUS-006693,0.7564,0.205,0.1205,0.3282,Low,0.8779
RSK006694,CUS-006694,0.3298,0.2184,0.2886,0.2869,Low,0.8809
RSK006695,CUS-006695,0.1767,0.4755,0.2685,0.2824,Low,0.8628
RSK006696,CUS-006696,0.2672,0.3228,0.4715,0.3805,Low,0.9743
RSK006697,CUS-006697,0.2631,0.1703,0.6415,0.4337,Medium,0.9514
RSK006698,CUS-006698,0.8278,0.2544,0.54,0.5692,Medium,0.7025
RSK006699,CUS-006699,0.7193,0.3281,0.2265,0.3947,Low,0.8019
RSK006700,CUS-006700,0.2657,0.4885,0.8199,0.5874,Medium,0.7713
RSK006701,CUS-006701,0.4702,0.2607,0.1961,0.2913,Low,0.9039
RSK006702,CUS-006702,0.4762,0.3229,0.4035,0.4092,Medium,0.7549
RSK006703,CUS-006703,0.4727,0.4624,0.7269,0.5977,Medium,0.82
RSK006704,CUS-006704,0.2654,0.4487,0.4878,0.4133,Medium,0.824
RSK006705,CUS-006705,0.4725,0.4113,0.01,0.229,Low,0.8612
RSK006706,CUS-006706,0.3628,0.303,0.2271,0.283,Low,0.7587
RSK006707,CUS-006707,0.7199,0.4728,0.7677,0.6944,Medium,0.8701
RSK006708,CUS-006708,0.7804,0.2825,0.3844,0.4828,Medium,0.8627
RSK006709,CUS-006709,0.7254,0.3849,0.554,0.5716,Medium,0.9868
RSK006710,CUS-006710,0.1422,0.2558,0.4094,0.2985,Low,0.9674
RSK006711,CUS-006711,0.8821,0.1507,0.5728,0.5812,Medium,0.7969
RSK006712,CUS-006712,0.1099,0.2874,0.368,0.2744,Low,0.8556
RSK006713,CUS-006713,0.3024,0.1244,0.3651,0.2982,Low,0.7261
RSK006714,CUS-006714,0.8858,0.182,0.4865,0.5454,Medium,0.7441
RSK006715,CUS-006715,0.7465,0.4098,0.51,0.5609,Medium,0.9676
RSK006716,CUS-006716,0.1152,0.1946,0.1013,0.1241,Low,0.8769
RSK006717,CUS-006717,0.2053,0.1864,0.3468,0.2723,Low,0.7753
RSK006718,CUS-006718,0.5419,0.1084,0.1482,0.2584,Low,0.9381
RSK006719,CUS-006719,0.1525,0.4259,0.3835,0.3227,Low,0.9413
RSK006720,CUS-006720,0.4152,0.1292,0.0989,0.1998,Low,0.7562
RSK006721,CUS-006721,0.2235,0.4547,0.5321,0.424,Medium,0.8582
RSK006722,CUS-006722,0.2077,0.2493,0.1434,0.1839,Low,0.93
RSK006723,CUS-006723,0.1179,0.3496,0.503,0.3568,Low,0.8264
RSK006724,CUS-006724,0.6605,0.199,0.5969,0.5364,Medium,0.8765
RSK006725,CUS-006725,0.6859,0.3411,0.6892,0.6186,Medium,0.75
RSK006726,CUS-006726,0.6897,0.4112,0.391,0.4847,Medium,0.7922
RSK006727,CUS-006727,0.3229,0.1452,0.5452,0.3985,Low,0.8337
RSK006728,CUS-006728,0.6997,0.3208,0.8506,0.6994,Medium,0.9168
RSK006729,CUS-006729,0.1517,0.4525,0.3399,0.306,Low,0.8867
RSK006730,CUS-006730,0.1225,0.4606,0.2889,0.2733,Low,0.9858
RSK006731,CUS-006731,0.1968,0.1515,0.2368,0.2077,Low,0.9551
RSK006732,CUS-006732,0.7535,0.3228,0.6726,0.6269,Medium,0.8136
RSK006733,CUS-006733,0.7057,0.3766,0.433,0.5035,Medium,0.9833
RSK006734,CUS-006734,0.4432,0.1386,0.2842,0.3028,Low,0.7338
RSK006735,CUS-006735,0.4853,0.1679,0.5724,0.4654,Medium,0.7904
RSK006736,CUS-006736,0.1864,0.2589,0.5518,0.3836,Low,0.8608
RSK006737,CUS-006737,0.7047,0.1033,0.7266,0.5954,Medium,0.7138
RSK006738,CUS-006738,0.8982,0.1374,0.5014,0.5476,Medium,0.7053
RSK006739,CUS-006739,0.5574,0.4894,0.6105,0.5704,Medium,0.9577
RSK006740,CUS-006740,0.357,0.329,0.3227,0.3342,Low,0.9092
RSK006741,CUS-006741,0.5905,0.3232,0.3755,0.4295,Medium,0.8239
RSK006742,CUS-006742,0.4879,0.4761,0.1578,0.3205,Low,0.9096
RSK006743,CUS-006743,0.4244,0.145,0.4989,0.4058,Medium,0.7971
RSK006744,CUS-006744,0.5677,0.1726,0.1039,0.2568,Low,0.8033
RSK006745,CUS-006745,0.3004,0.1224,0.0195,0.1243,Low,0.7282
RSK006746,CUS-006746,0.6133,0.3159,0.3642,0.4293,Medium,0.8424
RSK006747,CUS-006747,0.5105,0.1528,0.8104,0.5889,Medium,0.7394
RSK006748,CUS-006748,0.8376,0.2996,0.3386,0.4805,Medium,0.9837
RSK006749,CUS-006749,0.4111,0.1536,0.2748,0.2914,Low,0.9
RSK006750,CUS-006750,0.2549,0.3506,0.5641,0.4286,Medium,0.9512
RSK006751,CUS-006751,0.1613,0.3348,0.5685,0.3996,Low,0.9254
RSK006752,CUS-006752,0.1639,0.2277,0.5501,0.3698,Low,0.7647
RSK006753,CUS-006753,0.1679,0.4982,0.6126,0.4563,Medium,0.9018
RSK006754,CUS-006754,0.7335,0.1763,0.8141,0.6624,Medium,0.9437
RSK006755,CUS-006755,0.6734,0.3819,0.3748,0.4658,Medium,0.7459
RSK006756,CUS-006756,0.19,0.2914,0.552,0.3913,Low,0.8291
RSK006757,CUS-006757,0.2979,0.342,0.5544,0.435,Medium,0.8203
RSK006758,CUS-006758,0.7299,0.3802,0.4052,0.4976,Medium,0.8244
RSK006759,CUS-006759,0.8191,0.1713,0.7292,0.6446,Medium,0.8748
RSK006760,CUS-006760,0.6807,0.1285,0.3781,0.419,Medium,0.9036
RSK006761,CUS-006761,0.2284,0.2484,0.5882,0.4123,Medium,0.7302
